Instance;Time;Solution
30;214.10563278198242;[[37, 37], [3, 3, 32, 24], [4, 3, 16, 1], [5, 3, 20, 17], [3, 6, 13, 1], [3, 7, 35, 31], [3, 8, 13, 7], [3, 9, 32, 1], [3, 11, 32, 27], [3, 12, 20, 1], [3, 13, 35, 1], [3, 14, 32, 10], [3, 17, 35, 14], [3, 18, 13, 20], [3, 21, 25, 17], [3, 4, 20, 13], [4, 4, 16, 4], [5, 4, 20, 20], [4, 6, 16, 32], [4, 10, 28, 6], [4, 22, 28, 16], [4, 24, 16, 8], [3, 5, 13, 15], [4, 5, 28, 1], [5, 6, 23, 1], [5, 10, 23, 7], [5, 14, 20, 24], [12, 37, 1, 1]]
31;1.4686870574951172;[[38, 38], [3, 3, 36, 11], [3, 4, 36, 1], [3, 5, 1, 1], [3, 6, 36, 5], [3, 7, 36, 22], [3, 8, 36, 14], [3, 9, 1, 30], [3, 10, 36, 29], [3, 11, 1, 6], [3, 13, 1, 17], [4, 3, 4, 9], [4, 5, 32, 28], [4, 6, 32, 33], [4, 8, 4, 1], [4, 11, 4, 28], [4, 12, 32, 1], [4, 15, 32, 13], [4, 16, 4, 12], [24, 38, 8, 1]]
32;300.0584487915039;[[39, 40], [3, 3, 16, 34], [4, 3, 1, 31], [5, 3, 10, 25], [3, 6, 24, 35], [7, 3, 11, 19], [8, 3, 10, 38], [3, 9, 8, 16], [3, 10, 5, 16], [11, 3, 1, 34], [15, 3, 11, 16], [4, 3, 11, 22], [4, 4, 12, 34], [4, 5, 26, 16], [6, 4, 18, 37], [8, 4, 27, 37], [9, 4, 1, 37], [4, 12, 15, 22], [4, 15, 1, 16], [16, 4, 24, 31], [3, 5, 24, 26], [5, 4, 35, 37], [5, 5, 24, 21], [5, 6, 10, 28], [5, 8, 5, 26], [10, 5, 30, 16], [11, 5, 29, 21], [13, 5, 27, 26], [5, 18, 19, 19], [39, 15, 1, 1]]
33;6.150201797485352;[[40, 40], [3, 3, 29, 35], [4, 3, 9, 35], [5, 3, 29, 32], [6, 3, 13, 30], [7, 3, 34, 32], [8, 3, 1, 35], [9, 3, 32, 35], [10, 3, 19, 30], [12, 3, 1, 27], [16, 3, 13, 27], [40, 3, 1, 38], [4, 4, 37, 28], [14, 4, 23, 23], [22, 4, 1, 23], [3, 5, 26, 33], [4, 5, 37, 23], [8, 5, 29, 27], [12, 5, 1, 30], [13, 5, 13, 33], [40, 22, 1, 1]]
34;68.29600143432617;[[15, 40], [3, 11, 13, 1], [3, 13, 1, 8], [9, 2, 1, 31], [2, 7, 8, 7], [3, 9, 10, 7], [3, 7, 1, 1], [11, 2, 1, 37], [13, 2, 1, 39], [11, 4, 1, 33], [4, 13, 4, 1], [3, 5, 1, 21], [2, 11, 9, 16], [2, 2, 14, 39], [3, 11, 11, 16], [2, 3, 14, 24], [5, 4, 8, 3], [4, 6, 12, 33], [2, 12, 14, 12], [1, 2, 9, 14], [3, 5, 1, 26], [5, 13, 4, 14], [12, 4, 4, 27], [1, 4, 13, 12], [5, 2, 8, 1], [6, 2, 10, 31]]
35;12.849737167358398;[[15, 40], [11, 2, 5, 1], [2, 3, 5, 3], [10, 7, 1, 27], [4, 8, 12, 3], [9, 5, 3, 36], [2, 7, 1, 34], [4, 1, 7, 8], [1, 6, 11, 28], [4, 5, 12, 36], [3, 8, 11, 13], [1, 3, 11, 25], [5, 5, 7, 3], [1, 3, 11, 8], [4, 12, 7, 9], [6, 2, 6, 34], [2, 4, 5, 6], [4, 11, 12, 25], [2, 10, 14, 11], [3, 2, 11, 11], [2, 11, 5, 10], [3, 4, 13, 21], [4, 26, 1, 1], [8, 4, 5, 21], [3, 2, 3, 34], [6, 2, 5, 25]]
36;35.406158447265625;[[15, 40], [7, 12, 3, 13], [7, 7, 1, 34], [1, 7, 1, 1], [1, 5, 1, 8], [2, 3, 8, 1], [2, 6, 1, 28], [2, 7, 14, 34], [2, 5, 3, 29], [1, 3, 13, 38], [6, 1, 3, 28], [6, 12, 2, 1], [6, 9, 8, 29], [2, 12, 1, 13], [2, 7, 14, 27], [3, 10, 13, 17], [4, 1, 10, 27], [5, 1, 9, 28], [3, 16, 13, 1], [3, 5, 5, 29], [2, 4, 8, 9], [2, 5, 8, 4], [3, 10, 10, 1], [9, 3, 1, 25], [3, 16, 10, 11], [5, 3, 8, 38]]
37;300.0159721374512;[[30, 61], [7, 5, 1, 57], [5, 14, 1, 39], [8, 14, 17, 27], [4, 8, 24, 18], [13, 21, 8, 6], [7, 11, 1, 7], [11, 14, 6, 27], [5, 14, 26, 1], [5, 4, 1, 53], [3, 18, 25, 26], [3, 21, 28, 25], [17, 11, 14, 47], [4, 11, 6, 46], [4, 7, 10, 51], [5, 4, 26, 58], [7, 6, 1, 1], [18, 5, 8, 1], [3, 5, 11, 46], [3, 7, 28, 18], [5, 3, 26, 15], [18, 4, 8, 58], [3, 4, 21, 23], [2, 12, 24, 6], [2, 6, 6, 21], [18, 5, 6, 41], [5, 21, 1, 18], [3, 17, 21, 6], [4, 3, 24, 44]]
38;300.0165786743164;[[30, 61], [6, 18, 18, 19], [12, 2, 19, 60], [7, 10, 24, 50], [4, 23, 20, 37], [1, 4, 24, 12], [7, 7, 24, 43], [4, 11, 3, 40], [6, 5, 1, 1], [2, 7, 1, 40], [6, 11, 1, 51], [10, 19, 1, 12], [11, 5, 8, 57], [2, 4, 1, 47], [5, 7, 7, 49], [4, 2, 12, 49], [7, 12, 11, 19], [13, 7, 11, 12], [3, 6, 28, 1], [6, 10, 25, 8], [16, 9, 1, 31], [4, 1, 25, 7], [4, 10, 16, 42], [24, 6, 1, 6], [9, 9, 7, 40], [2, 1, 9, 56], [8, 5, 12, 52], [3, 5, 17, 37], [7, 25, 24, 18], [21, 5, 7, 1]]
39;300.0613327026367;[[30, 61], [9, 24, 1, 10], [9, 8, 1, 48], [9, 11, 22, 9], [17, 9, 1, 1], [4, 24, 18, 1], [4, 8, 27, 20], [1, 6, 23, 20], [1, 5, 13, 28], [4, 17, 24, 45], [6, 3, 18, 44], [3, 5, 15, 42], [5, 12, 10, 10], [13, 12, 1, 36], [14, 14, 17, 28], [14, 2, 13, 26], [2, 2, 13, 22], [8, 3, 15, 47], [9, 8, 22, 1], [14, 12, 10, 50], [12, 2, 1, 34], [3, 6, 24, 20], [9, 6, 1, 56], [5, 2, 10, 48], [13, 2, 18, 42], [3, 18, 28, 44], [3, 14, 14, 28], [3, 16, 15, 10], [3, 12, 10, 22]]
40;300.0959949493408;[[60, 94], [6, 34, 33, 32], [13, 3, 5, 86], [5, 13, 28, 37], [12, 10, 29, 16], [12, 10, 1, 58], [7, 6, 46, 57], [15, 6, 28, 26], [7, 25, 54, 2], [25, 15, 29, 1], [21, 12, 13, 71], [16, 7, 18, 88], [5, 16, 28, 50], [3, 21, 58, 74], [5, 21, 1, 21], [7, 5, 28, 66], [5, 5, 56, 59], [1, 4, 14, 12], [4, 10, 10, 35], [13, 6, 41, 20], [13, 12, 1, 46], [12, 9, 17, 17], [6, 23, 52, 72], [3, 7, 14, 17], [5, 7, 6, 26], [2, 1, 54, 1], [2, 10, 34, 74], [6, 6, 5, 89], [6, 5, 7, 7], [7, 14, 7, 12], [14, 6, 47, 64], [3, 16, 36, 66], [5, 16, 56, 43], [14, 6, 15, 11], [14, 5, 39, 52], [13, 14, 39, 70], [2, 3, 1, 92], [3, 7, 4, 1], [11, 2, 34, 84], [7, 11, 39, 57], [7, 6, 13, 26], [6, 6, 7, 1], [14, 33, 14, 37], [4, 12, 6, 33], [3, 12, 39, 32], [18, 16, 43, 27], [3, 12, 4, 9], [12, 18, 1, 68], [4, 4, 1, 42], [4, 3, 41, 16], [3, 1, 4, 8], [3, 2, 1, 1], [6, 9, 42, 43], [6, 9, 23, 1], [6, 1, 11, 89], [6, 2, 46, 84], [7, 5, 11, 90], [18, 5, 15, 32], [3, 9, 53, 52], [9, 3, 25, 83], [18, 9, 34, 86], [5, 6, 20, 26], [6, 2, 55, 70], [12, 2, 13, 83], [2, 9, 3, 86], [3, 8, 39, 44], [8, 9, 48, 43], [9, 10, 14, 1], [3, 5, 25, 26], [3, 2, 36, 82], [3, 18, 1, 3], [7, 3, 47, 17], [2, 3, 1, 86], [2, 9, 11, 26]]
