Instance;Time;Solution
30;32.00294494628906;[[37, 37], [3, 3, 5, 35], [3, 4, 35, 1], [3, 5, 25, 1], [3, 6, 35, 5], [3, 7, 25, 31], [3, 8, 28, 30], [3, 9, 35, 11], [3, 11, 25, 6], [3, 12, 28, 1], [3, 13, 1, 1], [3, 14, 25, 17], [3, 17, 28, 13], [3, 18, 35, 20], [3, 21, 5, 14], [4, 3, 4, 11], [4, 4, 31, 34], [4, 5, 31, 1], [4, 6, 31, 6], [4, 10, 9, 1], [4, 22, 31, 12], [4, 24, 1, 14], [5, 3, 8, 25], [5, 4, 4, 1], [5, 6, 4, 5], [5, 10, 8, 28], [5, 14, 8, 11], [12, 37, 13, 1]]
31;1.4294278621673584;[[38, 38], [3, 3, 36, 1], [3, 4, 5, 20], [3, 5, 1, 24], [3, 6, 5, 14], [3, 7, 36, 13], [3, 8, 36, 31], [3, 9, 36, 4], [3, 10, 1, 29], [3, 11, 36, 20], [3, 13, 5, 1], [4, 3, 32, 6], [4, 5, 32, 1], [4, 6, 32, 33], [4, 8, 32, 9], [4, 11, 1, 13], [4, 12, 1, 1], [4, 15, 4, 24], [4, 16, 32, 17], [24, 38, 8, 1]]
32;None;[[39, 40], [3, 3, 10, 1], [3, 4, 37, 13], [3, 5, 10, 27], [3, 6, 33, 33], [3, 7, 37, 17], [3, 8, 10, 19], [3, 9, 37, 24], [3, 10, 6, 31], [3, 11, 33, 1], [3, 15, 10, 4], [4, 3, 6, 5], [4, 4, 6, 1], [4, 5, 33, 13], [4, 6, 6, 25], [4, 8, 36, 33], [4, 9, 9, 32], [4, 12, 36, 1], [4, 15, 33, 18], [4, 16, 6, 8], [5, 3, 28, 20], [5, 4, 28, 16], [5, 5, 1, 25], [5, 6, 1, 19], [5, 8, 28, 23], [5, 10, 28, 31], [5, 11, 1, 30], [5, 13, 28, 1], [5, 18, 1, 1], [15, 39, 13, 1]]
33;2.236203908920288;[[40, 40], [3, 3, 38, 38], [3, 4, 38, 8], [3, 5, 38, 33], [3, 6, 32, 35], [3, 7, 38, 1], [3, 8, 32, 27], [3, 9, 38, 12], [3, 10, 32, 17], [3, 12, 38, 21], [3, 16, 32, 1], [3, 40, 35, 1], [4, 4, 6, 37], [4, 14, 6, 23], [4, 22, 6, 1], [5, 3, 1, 14], [5, 4, 1, 25], [5, 8, 1, 17], [5, 12, 1, 29], [5, 13, 1, 1], [22, 40, 10, 1]]
34;16.84408664703369;[[15, 40], [3, 11, 1, 6], [3, 13, 11, 10], [2, 9, 14, 12], [2, 7, 7, 22], [3, 9, 11, 1], [3, 7, 9, 34], [2, 11, 14, 1], [2, 13, 4, 4], [4, 11, 9, 23], [4, 13, 1, 28], [5, 3, 6, 14], [2, 11, 3, 17], [2, 2, 14, 21], [3, 11, 13, 23], [3, 2, 1, 4], [4, 5, 7, 17], [4, 6, 12, 34], [2, 12, 5, 17], [2, 1, 9, 22], [5, 3, 1, 1], [5, 13, 6, 1], [4, 12, 5, 29], [4, 1, 12, 40], [2, 5, 1, 17], [2, 6, 1, 22]]
35;14.900315284729004;[[15, 40], [2, 11, 5, 13], [3, 2, 7, 10], [7, 10, 9, 12], [4, 8, 12, 4], [5, 9, 5, 1], [2, 7, 13, 34], [1, 4, 15, 34], [1, 6, 5, 24], [5, 4, 11, 22], [3, 8, 13, 26], [3, 1, 6, 29], [5, 5, 6, 24], [1, 3, 15, 38], [4, 12, 9, 29], [2, 6, 1, 35], [4, 2, 7, 22], [4, 11, 5, 30], [2, 10, 7, 12], [2, 3, 11, 26], [2, 11, 10, 1], [4, 3, 12, 1], [4, 26, 1, 1], [4, 8, 1, 27], [2, 3, 5, 10], [2, 6, 3, 35]]
36;3.9204258918762207;[[15, 40], [7, 12, 5, 13], [7, 7, 7, 1], [1, 7, 12, 22], [1, 5, 15, 24], [2, 3, 5, 10], [2, 6, 14, 1], [2, 7, 14, 7], [2, 5, 1, 17], [1, 3, 4, 22], [1, 6, 13, 8], [6, 12, 10, 29], [6, 9, 1, 1], [2, 12, 3, 10], [2, 7, 1, 10], [3, 10, 13, 14], [1, 4, 12, 13], [1, 5, 12, 17], [3, 16, 4, 25], [3, 5, 10, 8], [2, 4, 10, 25], [2, 5, 13, 24], [3, 10, 1, 31], [3, 9, 1, 22], [3, 16, 7, 25], [3, 5, 7, 8]]
37;219.87319803237915;[[30, 60], [5, 7, 12, 54], [5, 14, 1, 22], [8, 14, 6, 5], [8, 4, 6, 1], [13, 21, 6, 19], [11, 7, 17, 54], [11, 14, 12, 40], [5, 14, 23, 37], [5, 4, 1, 36], [3, 18, 25, 19], [3, 21, 28, 19], [11, 17, 1, 40], [11, 4, 1, 57], [4, 7, 19, 30], [4, 5, 19, 1], [7, 6, 19, 6], [5, 18, 14, 1], [5, 3, 23, 51], [3, 7, 23, 12], [3, 5, 23, 1], [4, 18, 19, 12], [4, 3, 19, 37], [2, 12, 23, 19], [2, 6, 23, 31], [5, 18, 26, 1], [5, 21, 1, 1], [3, 17, 28, 44], [3, 4, 28, 40]]
38;None;[[30, 61], [6, 18, 1, 17], [2, 12, 24, 27], [10, 7, 21, 6], [4, 23, 1, 37], [4, 1, 24, 47], [7, 7, 7, 11], [11, 4, 20, 58], [6, 5, 1, 12], [2, 7, 24, 40], [6, 11, 1, 1], [10, 19, 7, 18], [11, 5, 20, 53], [4, 2, 1, 35], [7, 5, 21, 48], [4, 2, 1, 60], [7, 12, 14, 1], [7, 13, 24, 13], [3, 6, 28, 47], [6, 10, 7, 1], [9, 16, 5, 46], [1, 4, 21, 1], [4, 10, 20, 38], [6, 24, 14, 38], [9, 9, 5, 37], [2, 1, 24, 39], [8, 5, 22, 1], [3, 5, 14, 13], [7, 25, 17, 13], [5, 21, 26, 26]]
39;236.7845857143402;[[30, 60], [9, 24, 8, 6], [9, 8, 4, 30], [9, 11, 22, 33], [9, 17, 22, 44], [4, 24, 1, 6], [4, 8, 13, 30], [1, 6, 4, 38], [1, 5, 15, 1], [4, 17, 1, 44], [3, 6, 5, 24], [3, 5, 28, 1], [12, 5, 16, 1], [12, 13, 17, 20], [14, 14, 5, 47], [2, 14, 17, 6], [2, 2, 1, 4], [8, 3, 7, 1], [8, 9, 5, 38], [12, 14, 19, 6], [12, 2, 3, 4], [6, 3, 1, 1], [6, 9, 13, 38], [2, 5, 17, 33], [2, 13, 29, 20], [3, 18, 5, 6], [3, 14, 1, 30], [3, 16, 19, 45], [3, 12, 19, 33]]
40;None;[[60, 93], [34, 6, 17, 88], [13, 3, 42, 50], [13, 5, 19, 69], [10, 12, 45, 76], [10, 12, 28, 54], [6, 7, 4, 58], [6, 15, 37, 17], [25, 7, 22, 6], [25, 15, 12, 13], [21, 12, 13, 28], [16, 7, 1, 87], [16, 5, 45, 45], [21, 3, 1, 55], [21, 5, 40, 59], [5, 7, 56, 52], [5, 5, 25, 79], [4, 1, 51, 88], [4, 10, 1, 70], [6, 13, 55, 76], [12, 13, 49, 32], [12, 9, 48, 4], [23, 6, 38, 64], [7, 3, 1, 52], [7, 5, 54, 89], [2, 1, 55, 50], [2, 10, 59, 22], [6, 6, 43, 39], [6, 5, 39, 1], [14, 7, 34, 32], [14, 6, 47, 70], [16, 3, 45, 1], [16, 5, 23, 1], [14, 6, 42, 53], [14, 5, 19, 74], [14, 13, 5, 67], [3, 2, 30, 79], [3, 7, 18, 58], [11, 2, 27, 66], [11, 7, 1, 80], [6, 7, 12, 80], [6, 6, 22, 54], [33, 14, 9, 40], [12, 4, 18, 84], [12, 3, 10, 10], [16, 18, 43, 13], [12, 3, 1, 28], [12, 18, 33, 70], [4, 4, 39, 13], [4, 3, 1, 67], [3, 1, 39, 54], [3, 2, 51, 89], [6, 9, 1, 1], [6, 9, 21, 60], [6, 1, 4, 65], [6, 2, 32, 68], [5, 7, 17, 3], [5, 18, 4, 31], [3, 9, 10, 31], [3, 9, 1, 58], [9, 18, 1, 10], [6, 5, 19, 79], [6, 2, 17, 1], [2, 12, 10, 13], [2, 9, 38, 55], [8, 3, 1, 49], [8, 9, 10, 58], [10, 9, 7, 1], [3, 5, 42, 45], [3, 2, 45, 4], [3, 18, 1, 31], [3, 7, 30, 81], [2, 3, 19, 66], [2, 9, 59, 13]]
